  -0.000000e+00   0.000000e+00
  -3.000000e-05   3.679900e+04
  -6.000000e-05   7.342700e+04
  -9.000000e-05   1.063500e+05
  -1.200000e-04   1.360300e+05
  -1.500000e-04   1.615900e+05
  -1.800000e-04   1.825500e+05
  -2.100000e-04   1.989800e+05
  -2.400000e-04   2.113800e+05
  -2.700000e-04   2.203800e+05
  -3.000000e-04   2.266400e+05
  -3.300000e-04   2.308400e+05
  -3.600000e-04   2.335500e+05
  -3.900000e-04   2.349400e+05
  -4.200000e-04   2.351300e+05
  -4.500000e-04   2.342700e+05
  -4.800000e-04   2.329600e+05
  -5.100000e-04   2.313900e+05
  -5.400000e-04   2.296700e+05
  -5.700000e-04   2.278400e+05
  -6.000000e-04   2.259500e+05
  -6.300000e-04   2.240100e+05
  -6.600000e-04   2.220400e+05
  -6.900000e-04   2.200500e+05
  -7.200000e-04   2.180400e+05
  -7.500000e-04   2.160300e+05
  -7.800000e-04   2.140100e+05
  -8.100000e-04   2.119900e+05
  -8.400000e-04   2.099700e+05
  -8.700000e-04   2.079600e+05
  -9.000000e-04   2.059700e+05
  -9.300000e-04   2.039800e+05
  -9.600000e-04   2.020100e+05
  -9.900000e-04   2.000300e+05
  -1.020000e-03   1.980800e+05
  -1.050000e-03   1.961500e+05
  -1.080000e-03   1.942100e+05
  -1.110000e-03   1.923100e+05
  -1.140000e-03   1.904000e+05
  -1.170000e-03   1.885300e+05
  -1.200000e-03   1.866600e+05
  -1.230000e-03   1.848200e+05
  -1.260000e-03   1.829800e+05
  -1.290000e-03   1.811700e+05
  -1.320000e-03   1.793700e+05
  -1.350000e-03   1.776000e+05
  -1.380000e-03   1.758300e+05
  -1.410000e-03   1.740900e+05
  -1.440000e-03   1.723600e+05
  -1.470000e-03   1.706400e+05
  -1.500000e-03   1.689500e+05
  -1.530000e-03   1.672700e+05
  -1.560000e-03   1.656100e+05
  -1.590000e-03   1.639700e+05
  -1.620000e-03   1.623400e+05
  -1.650000e-03   1.607300e+05
  -1.680000e-03   1.591500e+05
  -1.710000e-03   1.575700e+05
  -1.740000e-03   1.560000e+05
  -1.770000e-03   1.544600e+05
  -1.800000e-03   1.529300e+05
  -1.830000e-03   1.514300e+05
  -1.860000e-03   1.499300e+05
  -1.890000e-03   1.484500e+05
  -1.920000e-03   1.469800e+05
  -1.950000e-03   1.455300e+05
  -1.980000e-03   1.441000e+05
  -2.010000e-03   1.426800e+05
  -2.040000e-03   1.412800e+05
  -2.070000e-03   1.399100e+05
  -2.100000e-03   1.385400e+05
  -2.130000e-03   1.371800e+05
  -2.160000e-03   1.358400e+05
  -2.190000e-03   1.345200e+05
  -2.220000e-03   1.332100e+05
  -2.250000e-03   1.319200e+05
  -2.280000e-03   1.306400e+05
  -2.310000e-03   1.293700e+05
  -2.340000e-03   1.281100e+05
  -2.370000e-03   1.268800e+05
  -2.400000e-03   1.256600e+05
  -2.430000e-03   1.244500e+05
  -2.460000e-03   1.232600e+05
  -2.490000e-03   1.220800e+05
  -2.520000e-03   1.209100e+05
  -2.550000e-03   1.197500e+05
  -2.580000e-03   1.186100e+05
  -2.610000e-03   1.174900e+05
  -2.640000e-03   1.163800e+05
  -2.670000e-03   1.152700e+05
  -2.700000e-03   1.141900e+05
  -2.730000e-03   1.131100e+05
  -2.760000e-03   1.120500e+05
  -2.790000e-03   1.110000e+05
  -2.820000e-03   1.099600e+05
  -2.850000e-03   1.089400e+05
  -2.880000e-03   1.079200e+05
  -2.910000e-03   1.069100e+05
  -2.940000e-03   1.059300e+05
  -2.970000e-03   1.049500e+05
