   5.590512e-03   2.620100e+05   1.300000e+01   0.000000e+00  -8.809890e-05  -1.683286e-04  -2.353216e-04  -2.879146e-04  -3.295106e-04  -3.670070e-04  -4.086028e-04  -4.611959e-04  -5.281888e-04  -6.084185e-04  -6.965174e-04   0.000000e+00   1.566609e-03   3.006288e-03   4.202403e-03   5.058059e-03   5.503946e-03   5.503945e-03   5.058059e-03   4.202403e-03   3.006288e-03   1.566609e-03   0.000000e+00
   6.016115e-03   2.785800e+05   1.400000e+01   0.000000e+00  -9.467692e-05  -1.808320e-04  -2.526524e-04  -3.088786e-04  -3.531957e-04  -3.930731e-04  -4.373901e-04  -4.936162e-04  -5.654367e-04  -6.515917e-04  -7.462687e-04   0.000000e+00   1.685861e-03   3.235134e-03   4.522302e-03   5.443097e-03   5.922929e-03   5.922928e-03   5.443097e-03   4.522302e-03   3.235134e-03   1.685862e-03   0.000000e+00
   6.444565e-03   2.948800e+05   1.500000e+01   0.000000e+00  -1.012928e-04  -1.933990e-04  -2.700526e-04  -3.298956e-04  -3.769005e-04  -4.191195e-04  -4.661243e-04  -5.259673e-04  -6.026209e-04  -6.947271e-04  -7.960199e-04   0.000000e+00   1.805910e-03   3.465506e-03   4.844337e-03   5.830705e-03   6.344709e-03   6.344708e-03   5.830705e-03   4.844337e-03   3.465506e-03   1.805910e-03   0.000000e+00
   6.875726e-03   3.108900e+05   1.600000e+01   0.000000e+00  -1.079464e-04  -2.060295e-04  -2.875218e-04  -3.509652e-04  -4.006250e-04  -4.451463e-04  -4.948060e-04  -5.582493e-04  -6.397416e-04  -7.378248e-04  -8.457711e-04   0.000000e+00   1.926716e-03   3.697333e-03   5.168405e-03   6.220761e-03   6.769153e-03   6.769152e-03   6.220761e-03   5.168405e-03   3.697333e-03   1.926716e-03   0.000000e+00
   7.309462e-03   3.266200e+05   1.700000e+01   0.000000e+00  -1.146374e-04  -2.187230e-04  -3.050595e-04  -3.720871e-04  -4.243689e-04  -4.711536e-04  -5.234352e-04  -5.904629e-04  -6.767994e-04  -7.808850e-04  -8.955224e-04   0.000000e+00   2.048242e-03   3.930541e-03   5.494404e-03   6.613143e-03   7.196127e-03   7.196126e-03   6.613143e-03   5.494404e-03   3.930541e-03   2.048242e-03   0.000000e+00
   7.745636e-03   3.420600e+05   1.800000e+01   0.000000e+00  -1.213656e-04  -2.314790e-04  -3.226654e-04  -3.932611e-04  -4.481323e-04  -4.971415e-04  -5.520125e-04  -6.226083e-04  -7.137946e-04  -8.239081e-04  -9.452736e-04   0.000000e+00   2.170449e-03   4.165057e-03   5.822232e-03   7.007725e-03   7.625497e-03   7.625496e-03   7.007725e-03   5.822232e-03   4.165057e-03   2.170449e-03   0.000000e+00
   8.184111e-03   3.572400e+05   1.900000e+01   0.000000e+00  -1.281307e-04  -2.442972e-04  -3.403387e-04  -4.144866e-04  -4.719149e-04  -5.231101e-04  -5.805382e-04  -6.546861e-04  -7.507277e-04  -8.668942e-04  -9.950249e-04   0.000000e+00   2.293299e-03   4.400805e-03   6.151783e-03   7.404383e-03   8.057126e-03   8.057125e-03   7.404383e-03   6.151784e-03   4.400805e-03   2.293299e-03   0.000000e+00
   8.624748e-03   3.721300e+05   2.000000e+01   0.000000e+00  -1.349324e-04  -2.571769e-04  -3.580791e-04  -4.357633e-04  -4.957166e-04  -5.490597e-04  -6.090128e-04  -6.866970e-04  -7.875993e-04  -9.098438e-04  -1.044776e-03   0.000000e+00   2.416752e-03   4.637713e-03   6.482956e-03   7.802993e-03   8.490879e-03   8.490878e-03   7.802993e-03   6.482956e-03   4.637713e-03   2.416752e-03   0.000000e+00
   9.067411e-03   3.867500e+05   2.100000e+01   0.000000e+00  -1.417703e-04  -2.701176e-04  -3.758859e-04  -4.570907e-04  -5.195371e-04  -5.749904e-04  -6.374366e-04  -7.186415e-04  -8.244098e-04  -9.527571e-04  -1.094527e-03   0.000000e+00   2.540771e-03   4.875707e-03   6.815647e-03   8.203431e-03   8.926622e-03   8.926621e-03   8.203431e-03   6.815647e-03   4.875707e-03   2.540771e-03   0.000000e+00
   9.511964e-03   4.011000e+05   2.200000e+01   0.000000e+00  -1.486441e-04  -2.831186e-04  -3.937583e-04  -4.784682e-04  -5.433763e-04  -6.009025e-04  -6.658104e-04  -7.505203e-04  -8.611600e-04  -9.956345e-04  -1.144279e-03   0.000000e+00   2.665317e-03   5.114712e-03   7.149753e-03   8.605572e-03   9.364218e-03   9.364217e-03   8.605572e-03   7.149753e-03   5.114712e-03   2.665317e-03   0.000000e+00
   9.958270e-03   4.151900e+05   2.300000e+01   0.000000e+00  -1.555534e-04  -2.961794e-04  -4.116957e-04  -4.998953e-04  -5.672341e-04  -6.267960e-04  -6.941345e-04  -7.823342e-04  -8.978505e-04  -1.038476e-03  -1.194030e-03   0.000000e+00   2.790353e-03   5.354656e-03   7.485171e-03   9.009294e-03   9.803536e-03   9.803535e-03   9.009294e-03   7.485171e-03   5.354656e-03   2.790353e-03   0.000000e+00
   1.040620e-02   4.290100e+05   2.400000e+01   0.000000e+00  -1.624978e-04  -3.092991e-04  -4.296972e-04  -5.213715e-04  -5.911101e-04  -6.526712e-04  -7.224096e-04  -8.140839e-04  -9.344820e-04  -1.081283e-03  -1.243781e-03   0.000000e+00   2.915839e-03   5.595467e-03   7.821802e-03   9.414476e-03   1.024444e-02   1.024444e-02   9.414476e-03   7.821802e-03   5.595467e-03   2.915839e-03   0.000000e+00
   1.085561e-02   4.425600e+05   2.500000e+01   0.000000e+00  -1.694767e-04  -3.224771e-04  -4.477622e-04  -5.428960e-04  -6.150041e-04  -6.785284e-04  -7.506364e-04  -8.457702e-04  -9.710553e-04  -1.124056e-03  -1.293532e-03   0.000000e+00   3.041740e-03   5.837073e-03   8.159546e-03   9.820998e-03   1.068681e-02   1.068681e-02   9.820998e-03   8.159546e-03   5.837073e-03   3.041740e-03   0.000000e+00
   1.130638e-02   4.558600e+05   2.600000e+01   0.000000e+00  -1.764899e-04  -3.357125e-04  -4.658897e-04  -5.644682e-04  -6.389159e-04  -7.043679e-04  -7.788154e-04  -8.773939e-04  -1.007571e-03  -1.166794e-03  -1.343284e-03   0.000000e+00   3.168019e-03   6.079405e-03   8.498304e-03   1.022874e-02   1.113050e-02   1.113050e-02   1.022874e-02   8.498304e-03   6.079405e-03   3.168019e-03   0.000000e+00
   1.175838e-02   4.689100e+05   2.700000e+01   0.000000e+00  -1.835367e-04  -3.490046e-04  -4.840788e-04  -5.860876e-04  -6.628453e-04  -7.301897e-04  -8.069473e-04  -9.089560e-04  -1.044030e-03  -1.209498e-03  -1.393035e-03   0.000000e+00   3.294640e-03   6.322393e-03   8.837980e-03   1.063759e-02   1.157540e-02   1.157540e-02   1.063759e-02   8.837980e-03   6.322393e-03   3.294640e-03   0.000000e+00
   1.221148e-02   4.817000e+05   2.800000e+01   0.000000e+00  -1.906167e-04  -3.623525e-04  -5.023287e-04  -6.077533e-04  -6.867920e-04  -7.559943e-04  -8.350328e-04  -9.404574e-04  -1.080434e-03  -1.252169e-03  -1.442786e-03   0.000000e+00   3.421567e-03   6.565970e-03   9.178480e-03   1.104743e-02   1.202138e-02   1.202138e-02   1.104743e-02   9.178480e-03   6.565970e-03   3.421567e-03   0.000000e+00
   1.266556e-02   4.942500e+05   2.900000e+01   0.000000e+00  -1.977293e-04  -3.757555e-04  -5.206384e-04  -6.294647e-04  -7.107557e-04  -7.817818e-04  -8.630726e-04  -9.718989e-04  -1.116782e-03  -1.294808e-03  -1.492537e-03   0.000000e+00   3.548766e-03   6.810068e-03   9.519711e-03   1.145815e-02   1.246832e-02   1.246831e-02   1.145815e-02   9.519711e-03   6.810068e-03   3.548766e-03   0.000000e+00
   1.312050e-02   5.065500e+05   3.000000e+01   0.000000e+00  -2.048741e-04  -3.892125e-04  -5.390070e-04  -6.512211e-04  -7.347362e-04  -8.075526e-04  -8.910675e-04  -1.003282e-03  -1.153076e-03  -1.337414e-03  -1.542289e-03   0.000000e+00   3.676204e-03   7.054625e-03   9.861581e-03   1.186965e-02   1.291609e-02   1.291609e-02   1.186965e-02   9.861581e-03   7.054625e-03   3.676204e-03   0.000000e+00
   1.357618e-02   5.186100e+05   3.100000e+01   0.000000e+00  -2.120506e-04  -4.027227e-04  -5.574335e-04  -6.730216e-04  -7.587332e-04  -8.333069e-04  -9.190182e-04  -1.034606e-03  -1.189317e-03  -1.379989e-03  -1.592040e-03   0.000000e+00   3.803847e-03   7.299576e-03   1.020400e-02   1.228181e-02   1.336459e-02   1.336459e-02   1.228181e-02   1.020400e-02   7.299576e-03   3.803847e-03   0.000000e+00
   1.403249e-02   5.304400e+05   3.200000e+01   0.000000e+00  -2.192581e-04  -4.162852e-04  -5.759169e-04  -6.948656e-04  -7.827463e-04  -8.590450e-04  -9.469254e-04  -1.065874e-03  -1.225506e-03  -1.422533e-03  -1.641791e-03   0.000000e+00   3.931663e-03   7.544860e-03   1.054689e-02   1.269453e-02   1.381371e-02   1.381370e-02   1.269453e-02   1.054689e-02   7.544860e-03   3.931663e-03   0.000000e+00
   1.448931e-02   5.420300e+05   3.300000e+01   0.000000e+00  -2.264961e-04  -4.298991e-04  -5.944562e-04  -7.167523e-04  -8.067754e-04  -8.847672e-04  -9.747899e-04  -1.097086e-03  -1.261643e-03  -1.465046e-03  -1.691542e-03   0.000000e+00   4.059621e-03   7.790418e-03   1.089017e-02   1.310771e-02   1.426332e-02   1.426332e-02   1.310771e-02   1.089017e-02   7.790418e-03   4.059621e-03   0.000000e+00
   1.494655e-02   5.534000e+05   3.400000e+01   0.000000e+00  -2.337642e-04  -4.435634e-04  -6.130504e-04  -7.386810e-04  -8.308200e-04  -9.104738e-04  -1.002613e-03  -1.128243e-03  -1.297730e-03  -1.507529e-03  -1.741294e-03   0.000000e+00   4.187692e-03   8.036191e-03   1.123374e-02   1.352126e-02   1.471333e-02   1.471333e-02   1.352126e-02   1.123374e-02   8.036191e-03   4.187692e-03   0.000000e+00
   1.540409e-02   5.645500e+05   3.500000e+01   0.000000e+00  -2.410616e-04  -4.572772e-04  -6.316984e-04  -7.606507e-04  -8.548801e-04  -9.361650e-04  -1.030394e-03  -1.159346e-03  -1.333768e-03  -1.549983e-03  -1.791045e-03   0.000000e+00   4.315846e-03   8.282125e-03   1.157754e-02   1.393507e-02   1.516364e-02   1.516364e-02   1.393507e-02   1.157754e-02   8.282125e-03   4.315846e-03   0.000000e+00
   1.586184e-02   5.754700e+05   3.600000e+01   0.000000e+00  -2.483879e-04  -4.710396e-04  -6.503993e-04  -7.826608e-04  -8.789551e-04  -9.618412e-04  -1.058135e-03  -1.190397e-03  -1.369756e-03  -1.592408e-03  -1.840796e-03   0.000000e+00   4.444055e-03   8.528164e-03   1.192149e-02   1.434907e-02   1.561415e-02   1.561415e-02   1.434907e-02   1.192149e-02   8.528164e-03   4.444055e-03   0.000000e+00
   1.631970e-02   5.861800e+05   3.700000e+01   0.000000e+00  -2.557425e-04  -4.848496e-04  -6.691520e-04  -8.047104e-04  -9.030449e-04  -9.875026e-04  -1.085837e-03  -1.221395e-03  -1.405698e-03  -1.634805e-03  -1.890547e-03   0.000000e+00   4.572292e-03   8.774257e-03   1.226551e-02   1.476316e-02   1.606475e-02   1.606475e-02   1.476316e-02   1.226551e-02   8.774257e-03   4.572292e-03   0.000000e+00
   1.677757e-02   5.966800e+05   3.800000e+01   0.000000e+00  -2.631248e-04  -4.987062e-04  -6.879554e-04  -8.267988e-04  -9.271492e-04  -1.013150e-03  -1.113500e-03  -1.252343e-03  -1.441592e-03  -1.677174e-03  -1.940299e-03   0.000000e+00   4.700531e-03   9.020354e-03   1.260954e-02   1.517726e-02   1.651537e-02   1.651536e-02   1.517726e-02   1.260954e-02   9.020354e-03   4.700531e-03   0.000000e+00
   1.723537e-02   6.069700e+05   3.900000e+01   0.000000e+00  -2.705343e-04  -5.126085e-04  -7.068086e-04  -8.489252e-04  -9.512676e-04  -1.038782e-03  -1.141125e-03  -1.283241e-03  -1.477441e-03  -1.719515e-03  -1.990050e-03   0.000000e+00   4.828746e-03   9.266406e-03   1.295351e-02   1.559128e-02   1.696590e-02   1.696590e-02   1.559128e-02   1.295351e-02   9.266406e-03   4.828746e-03   0.000000e+00
   1.769301e-02   6.170600e+05   4.000000e+01   0.000000e+00  -2.779703e-04  -5.265555e-04  -7.257104e-04  -8.710887e-04  -9.753998e-04  -1.064401e-03  -1.168712e-03  -1.314091e-03  -1.513245e-03  -1.761831e-03  -2.039801e-03   0.000000e+00   4.956914e-03   9.512368e-03   1.329735e-02   1.600515e-02   1.741627e-02   1.741627e-02   1.600515e-02   1.329735e-02   9.512368e-03   4.956914e-03   0.000000e+00
   1.815041e-02   6.269600e+05   4.100000e+01   0.000000e+00  -2.854324e-04  -5.405464e-04  -7.446600e-04  -8.932887e-04  -9.995457e-04  -1.090007e-03  -1.196264e-03  -1.344892e-03  -1.549006e-03  -1.804120e-03  -2.089552e-03   0.000000e+00   5.085011e-03   9.758194e-03   1.364100e-02   1.641880e-02   1.786640e-02   1.786640e-02   1.641880e-02   1.364100e-02   9.758194e-03   5.085011e-03   0.000000e+00
   1.860748e-02   6.366500e+05   4.200000e+01   0.000000e+00  -2.929200e-04  -5.545801e-04  -7.636562e-04  -9.155242e-04  -1.023705e-03  -1.115599e-03  -1.223779e-03  -1.375647e-03  -1.584723e-03  -1.846384e-03  -2.139303e-03   0.000000e+00   5.213015e-03   1.000384e-02   1.398441e-02   1.683215e-02   1.831620e-02   1.831620e-02   1.683215e-02   1.398441e-02   1.000384e-02   5.213015e-03   0.000000e+00
   1.906416e-02   6.461600e+05   4.300000e+01   0.000000e+00  -3.004325e-04  -5.686558e-04  -7.826980e-04  -9.377946e-04  -1.047877e-03  -1.141178e-03  -1.251260e-03  -1.406357e-03  -1.620399e-03  -1.888622e-03  -2.189055e-03   0.000000e+00   5.340906e-03   1.024927e-02   1.432751e-02   1.724514e-02   1.876561e-02   1.876561e-02   1.724514e-02   1.432751e-02   1.024927e-02   5.340906e-03   0.000000e+00
   1.952037e-02   6.554800e+05   4.400000e+01   0.000000e+00  -3.079693e-04  -5.827724e-04  -8.017844e-04  -9.600991e-04  -1.072062e-03  -1.166745e-03  -1.278707e-03  -1.437022e-03  -1.656034e-03  -1.930837e-03  -2.238806e-03   0.000000e+00   5.468662e-03   1.049445e-02   1.467026e-02   1.765769e-02   1.921455e-02   1.921455e-02   1.765769e-02   1.467026e-02   1.049445e-02   5.468662e-03   0.000000e+00
   1.997605e-02   6.646200e+05   4.500000e+01   0.000000e+00  -3.155300e-04  -5.969292e-04  -8.209145e-04  -9.824370e-04  -1.096259e-03  -1.192299e-03  -1.306120e-03  -1.467643e-03  -1.691628e-03  -1.973027e-03  -2.288557e-03   0.000000e+00   5.596266e-03   1.073933e-02   1.501259e-02   1.806976e-02   1.966295e-02   1.966295e-02   1.806976e-02   1.501259e-02   1.073933e-02   5.596266e-03   0.000000e+00
   2.043112e-02   6.735800e+05   4.600000e+01   0.000000e+00  -3.231140e-04  -6.111252e-04  -8.400873e-04  -1.004807e-03  -1.120468e-03  -1.217840e-03  -1.333501e-03  -1.498221e-03  -1.727183e-03  -2.015194e-03  -2.338308e-03   0.000000e+00   5.723698e-03   1.098388e-02   1.535447e-02   1.848127e-02   2.011076e-02   2.011076e-02   1.848127e-02   1.535447e-02   1.098388e-02   5.723698e-03   0.000000e+00
   2.088553e-02   6.823700e+05   4.700000e+01   0.000000e+00  -3.307208e-04  -6.253594e-04  -8.593017e-04  -1.027210e-03  -1.144690e-03  -1.243370e-03  -1.360850e-03  -1.528758e-03  -1.762700e-03  -2.057339e-03  -2.388060e-03   0.000000e+00   5.850942e-03   1.122807e-02   1.569584e-02   1.889218e-02   2.055791e-02   2.055790e-02   1.889218e-02   1.569584e-02   1.122807e-02   5.850942e-03   0.000000e+00
   2.133922e-02   6.909800e+05   4.800000e+01   0.000000e+00  -3.383497e-04  -6.396311e-04  -8.785568e-04  -1.049643e-03  -1.168922e-03  -1.268889e-03  -1.388168e-03  -1.559254e-03  -1.798180e-03  -2.099461e-03  -2.437811e-03   0.000000e+00   5.977981e-03   1.147187e-02   1.603666e-02   1.930242e-02   2.100434e-02   2.100433e-02   1.930242e-02   1.603666e-02   1.147187e-02   5.977981e-03   0.000000e+00
   2.179213e-02   6.994300e+05   4.900000e+01   0.000000e+00  -3.460004e-04  -6.539394e-04  -8.978518e-04  -1.072107e-03  -1.193167e-03  -1.294396e-03  -1.415456e-03  -1.589710e-03  -1.833623e-03  -2.141562e-03  -2.487562e-03   0.000000e+00   6.104799e-03   1.171525e-02   1.637690e-02   1.971196e-02   2.144999e-02   2.144999e-02   1.971196e-02   1.637690e-02   1.171525e-02   6.104799e-03   0.000000e+00
   2.224421e-02   7.077200e+05   5.000000e+01   0.000000e+00  -3.536724e-04  -6.682833e-04  -9.171856e-04  -1.094600e-03  -1.217422e-03  -1.319892e-03  -1.442713e-03  -1.620128e-03  -1.869030e-03  -2.183641e-03  -2.537313e-03   0.000000e+00   6.231381e-03   1.195817e-02   1.671650e-02   2.012074e-02   2.189483e-02   2.189483e-02   2.012074e-02   1.671650e-02   1.195817e-02   6.231381e-03   0.000000e+00
   2.269541e-02   7.158500e+05   5.100000e+01   0.000000e+00  -3.613650e-04  -6.826621e-04  -9.365573e-04  -1.117122e-03  -1.241688e-03  -1.345377e-03  -1.469942e-03  -1.650507e-03  -1.904403e-03  -2.225700e-03  -2.587065e-03   0.000000e+00   6.357715e-03   1.220062e-02   1.705544e-02   2.052872e-02   2.233879e-02   2.233879e-02   2.052872e-02   1.705544e-02   1.220062e-02   6.357715e-03   0.000000e+00
   2.314568e-02   7.238300e+05   5.200000e+01   0.000000e+00  -3.690779e-04  -6.970750e-04  -9.559661e-04  -1.139673e-03  -1.265964e-03  -1.370852e-03  -1.497143e-03  -1.680850e-03  -1.939741e-03  -2.267738e-03  -2.636816e-03   0.000000e+00   6.483786e-03   1.244256e-02   1.739367e-02   2.093585e-02   2.278183e-02   2.278183e-02   2.093585e-02   1.739367e-02   1.244256e-02   6.483786e-03   0.000000e+00
   2.359498e-02   7.316500e+05   5.300000e+01   0.000000e+00  -3.768105e-04  -7.115211e-04  -9.754111e-04  -1.162251e-03  -1.290251e-03  -1.396316e-03  -1.524316e-03  -1.711156e-03  -1.975046e-03  -2.309757e-03  -2.686567e-03   0.000000e+00   6.609583e-03   1.268398e-02   1.773117e-02   2.134210e-02   2.322392e-02   2.322391e-02   2.134210e-02   1.773117e-02   1.268398e-02   6.609583e-03   0.000000e+00
   2.404328e-02   7.393200e+05   5.400000e+01   0.000000e+00  -3.845624e-04  -7.259996e-04  -9.948913e-04  -1.184856e-03  -1.314548e-03  -1.421771e-03  -1.551462e-03  -1.741427e-03  -2.010319e-03  -2.351756e-03  -2.736318e-03   0.000000e+00   6.735094e-03   1.292485e-02   1.806790e-02   2.174743e-02   2.366500e-02   2.366499e-02   2.174743e-02   1.806790e-02   1.292485e-02   6.735094e-03   0.000000e+00
   2.449052e-02   7.468500e+05   5.500000e+01   0.000000e+00  -3.923332e-04  -7.405098e-04  -1.014406e-03  -1.207488e-03  -1.338855e-03  -1.447215e-03  -1.578582e-03  -1.771664e-03  -2.045560e-03  -2.393736e-03  -2.786070e-03   0.000000e+00   6.860308e-03   1.316515e-02   1.840384e-02   2.215180e-02   2.410504e-02   2.410503e-02   2.215180e-02   1.840384e-02   1.316515e-02   6.860308e-03   0.000000e+00
   2.493668e-02   7.542400e+05   5.600000e+01   0.000000e+00  -4.001222e-04  -7.550509e-04  -1.033954e-03  -1.230145e-03  -1.363171e-03  -1.472650e-03  -1.605676e-03  -1.801866e-03  -2.080770e-03  -2.435699e-03  -2.835821e-03   0.000000e+00   6.985215e-03   1.340486e-02   1.873896e-02   2.255518e-02   2.454400e-02   2.454400e-02   2.255518e-02   1.873896e-02   1.340486e-02   6.985215e-03   0.000000e+00
   2.538171e-02   7.614900e+05   5.700000e+01   0.000000e+00  -4.079292e-04  -7.696221e-04  -1.053536e-03  -1.252827e-03  -1.387497e-03  -1.498076e-03  -1.632745e-03  -1.832037e-03  -2.115950e-03  -2.477643e-03  -2.885572e-03   0.000000e+00   7.109805e-03   1.364396e-02   1.907322e-02   2.295754e-02   2.498186e-02   2.498185e-02   2.295754e-02   1.907322e-02   1.364396e-02   7.109805e-03   0.000000e+00
   2.582560e-02   7.686100e+05   5.800000e+01   0.000000e+00  -4.157537e-04  -7.842228e-04  -1.073149e-03  -1.275534e-03  -1.411832e-03  -1.523492e-03  -1.659789e-03  -1.862175e-03  -2.151101e-03  -2.519570e-03  -2.935323e-03   0.000000e+00   7.234070e-03   1.388244e-02   1.940662e-02   2.335886e-02   2.541857e-02   2.541857e-02   2.335886e-02   1.940662e-02   1.388244e-02   7.234070e-03   0.000000e+00
   2.626830e-02   7.755900e+05   5.900000e+01   0.000000e+00  -4.235953e-04  -7.988522e-04  -1.092793e-03  -1.298265e-03  -1.436175e-03  -1.548900e-03  -1.686810e-03  -1.892281e-03  -2.186222e-03  -2.561479e-03  -2.985075e-03   0.000000e+00   7.358001e-03   1.412028e-02   1.973912e-02   2.375910e-02   2.585412e-02   2.585411e-02   2.375910e-02   1.973912e-02   1.412028e-02   7.358001e-03   0.000000e+00
   2.670980e-02   7.824500e+05   6.000000e+01   0.000000e+00  -4.314535e-04  -8.135096e-04  -1.112468e-03  -1.321019e-03  -1.460528e-03  -1.574298e-03  -1.713807e-03  -1.922358e-03  -2.221316e-03  -2.603372e-03  -3.034826e-03   0.000000e+00   7.481591e-03   1.435746e-02   2.007071e-02   2.415824e-02   2.628847e-02   2.628846e-02   2.415824e-02   2.007071e-02   1.435746e-02   7.481591e-03   0.000000e+00
