# packing v1
# box 5.00000000000000028e-02 5.00000000000000028e-02 5.00000000000000028e-02
# periodicity 1 1 1
ellipsoid 6 centre 3 5.06703050225041848e-02 5.33948203315958436e-02 5.12957479339092998e-02 angles 3 -2.07167597799511105e+00 9.93948684580785780e-01 1.32942141186233842e+00 radii 3 4.16537266717951007e-03 5.80153227683718326e-03 5.85702576547070166e-03
ellipsoid 7 centre 3 3.72829420492053060e-02 3.60462233074940741e-02 4.89209576393477633e-02 angles 3 4.15937844594441497e-01 -2.26098086637984874e+00 2.22454738303345767e+00 radii 3 4.89145354662530538e-03 5.21828522752907156e-03 5.22192460279362943e-03
ellipsoid 8 centre 3 1.62828650791198033e-03 2.55291123059578247e-02 5.53409037762321587e-02 angles 3 -3.30791974640945730e-01 3.05801478536585458e+00 8.46730913673558128e-01 radii 3 3.51981933667004383e-03 5.35287739476565834e-03 6.13998004945950828e-03
ellipsoid 8 centre 3 5.16282865079119857e-02 2.55291123059578247e-02 5.34090377623215335e-03 angles 3 -3.30791974640945730e-01 3.05801478536585458e+00 8.46730913673558128e-01 radii 3 3.51981933667004383e-03 5.35287739476565834e-03 6.13998004945950828e-03
ellipsoid 8 centre 3 5.16282865079119857e-02 2.55291123059578247e-02 5.53409037762321587e-02 angles 3 -3.30791974640945730e-01 3.05801478536585458e+00 8.46730913673558128e-01 radii 3 3.51981933667004383e-03 5.35287739476565834e-03 6.13998004945950828e-03
ellipsoid 9 centre 3 1.60189808229915798e-02 4.33130840188823696e-02 4.64915604330599364e-02 angles 3 -6.02942678480744454e-01 -7.92303488688865465e-01 5.64722525285788035e-01 radii 3 3.16071628329786915e-03 5.84052749421345649e-03 6.11985047104384155e-03
ellipsoid 11 centre 3 2.08513037767261294e-02 5.04154190304689151e-02 6.98564464692026394e-03 angles 3 -2.88798707739722538e+00 2.65207071878752565e+00 8.57975645118344232e-01 radii 3 3.58204085804242995e-03 4.91470861132789136e-03 5.11017432087975711e-03
ellipsoid 12 centre 3 -4.01503976900130510e-03 4.98559333034791080e-02 1.48916484089568271e-02 angles 3 -2.82564607414157509e-01 2.89195915653677549e+00 4.36206122306201927e-02 radii 3 4.09550605261946050e-03 4.60950436205662291e-03 4.64300942690794392e-03
ellipsoid 12 centre 3 4.59849602309986977e-02 -1.44066696520894766e-04 1.48916484089568271e-02 angles 3 -2.82564607414157509e-01 2.89195915653677549e+00 4.36206122306201927e-02 radii 3 4.09550605261946050e-03 4.60950436205662291e-03 4.64300942690794392e-03
ellipsoid 12 centre 3 4.59849602309986977e-02 4.98559333034791080e-02 1.48916484089568271e-02 angles 3 -2.82564607414157509e-01 2.89195915653677549e+00 4.36206122306201927e-02 radii 3 4.09550605261946050e-03 4.60950436205662291e-03 4.64300942690794392e-03
ellipsoid 18 centre 3 3.85875466163270175e-02 4.65607718564569964e-02 2.79069518786855056e-02 angles 3 -2.01579704871705928e-01 -2.82521294743476359e+00 1.94569704676051791e+00 radii 3 3.08095655472133065e-03 4.08133247448052953e-03 4.83494077452808948e-03
ellipsoid 21 centre 3 -1.48319348227232695e-03 4.87753355293534738e-02 3.50295094889588668e-02 angles 3 -1.61063732325195397e+00 3.10569632051927380e+00 7.33590539292397370e-01 radii 3 3.56299918972879113e-03 3.61704410317741998e-03 4.34979219208535967e-03
ellipsoid 21 centre 3 4.85168065177276758e-02 -1.22466447064652900e-03 3.50295094889588668e-02 angles 3 -1.61063732325195397e+00 3.10569632051927380e+00 7.33590539292397370e-01 radii 3 3.56299918972879113e-03 3.61704410317741998e-03 4.34979219208535967e-03
ellipsoid 21 centre 3 4.85168065177276758e-02 4.87753355293534738e-02 3.50295094889588668e-02 angles 3 -1.61063732325195397e+00 3.10569632051927380e+00 7.33590539292397370e-01 radii 3 3.56299918972879113e-03 3.61704410317741998e-03 4.34979219208535967e-03
ellipsoid 22 centre 3 4.75354461232200265e-02 1.68943537515588126e-02 2.12936628144234433e-02 angles 3 1.66516344424430196e+00 2.30287343081101747e+00 2.98789731400443426e+00 radii 3 2.74242811169232150e-03 3.65302374444462490e-03 5.33166649893645518e-03
ellipsoid 23 centre 3 4.96995400288142292e-02 3.57724534696899354e-02 3.22742093238048283e-02 angles 3 -2.80008850038515655e+00 -2.62159257806844614e+00 3.13470645396655678e+00 radii 3 3.40893674320563852e-03 3.73868413340491335e-03 3.87182158367911644e-03
ellipsoid 24 centre 3 3.71830070507712662e-02 1.87024370883591487e-02 5.20786414854228497e-02 angles 3 -2.05160265467194192e+00 -5.86409425515865057e-01 1.58033151360695201e+00 radii 3 3.09249318742689386e-03 3.45225437213743597e-03 4.33701847950085026e-03
